State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes
CO,6,2014,D,D,23822.0,0.0,0.0
CO,60,2014,R,R,0.0,24837.0,0.0
CO,61,2014,D,D,17500.0,14455.0,1516.0
CO,62,2014,D,D,16419.0,11376.0,0.0
CO,63,2014,R,R,9513.0,19754.0,0.0
CO,64,2014,R,R,0.0,23812.0,0.0
CO,65,2014,R,O,0.0,22723.0,0.0
CO,7,2014,D,D,16953.0,3931.0,1111.0
CO,8,2014,D,D,29197.0,4878.0,0.0
CO,9,2014,D,D,17968.0,10880.0,0.0
CT,1,2014,D,D,3566.0,328.0,0.0
CT,10,2014,D,D,4403.0,0.0,0.0
CT,100,2014,D,D,5095.0,2138.0,0.0
CT,101,2014,R,R,4289.0,5618.0,0.0
CT,102,2014,D,D,4417.0,3864.0,0.0
CT,103,2014,R,R,3554.0,4661.0,0.0
CT,104,2014,D,D,3648.0,1848.0,0.0
CT,105,2014,D,D,4620.0,3149.0,0.0
